RONCZ R1145MS MAIN ELEMENT
 0.7198458 0.0937589
 0.7074984 0.0970458
 0.6951351 0.1002721
 0.6703698 0.1063640
 0.6454828 0.1119415
 0.6207094 0.1169309
 0.5958301 0.1213603
 0.5710446 0.1251832
 0.5461776 0.1284351
 0.5213776 0.1311095
 0.4965251 0.1332413
 0.4717121 0.1348488
 0.4468726 0.1359791
 0.4220504 0.1366688
 0.3972201 0.1369294
 0.3723904 0.1367616
 0.3475676 0.1361564
 0.3227292 0.1350993
 0.2979151 0.1335716
 0.2730639 0.1315427
 0.2482626 0.1289795
 0.2233900 0.1258129
 0.1986100 0.1219677
 0.1736814 0.1172836
 0.1489575 0.1116682
 0.1239631 0.1048185
 0.0993050 0.0967026
 0.0737472 0.0863683
 0.0496525 0.0731463
 0.0366067 0.0635258
 0.0248263 0.0524083
 0.0182522 0.0446540
 0.0124131 0.0363390
 0.0098188 0.0320248
 0.0074479 0.0275870
 0.0061596 0.0249025
 0.0049653 0.0221732
 0.0026593 0.0158442
 0.0009931 0.0093223
 0.0005276 0.0066305
 0.0001986 0.0039192
 0.0000543 0.0019616
 0.0000000 0.0000000
 0.0001185 -.0031195
 0.0003286 -.0051820
 0.0006424 -.0072198
 0.0013044 -.0102071
 0.0021887 -.0130823
 0.0032861 -.0158145
 0.0051014 -.0177894
 0.0105180 -.0228971
 0.0142633 -.0256864
 0.0178744 -.0277854
 0.0214854 -.0294630
 0.0250966 -.0308062
 0.0297112 -.0323297
 0.0351278 -.0340983
 0.0387389 -.0351325
 0.0441555 -.0365014
 0.0491143 -.0375983
 0.0545309 -.0387816
 0.0581420 -.0395083
 0.0617531 -.0401901
 0.0671697 -.0411354
 0.0725864 -.0419994
 0.0775504 -.0427428
 0.0847725 -.0437697
 0.0901892 -.0444772
 0.0956058 -.0451361
 0.1010225 -.0457494
 0.1064391 -.0463217
 0.1109588 -.0467810
 0.1163754 -.0473026
 0.1217921 -.0477913
 0.1272086 -.0482485
 0.1326253 -.0486763
 0.1380419 -.0490762
 0.1452755 -.0495724
 0.1524977 -.0500325
 0.1615254 -.0505501
 0.1705531 -.0510070
 0.1795808 -.0514074
 0.1890495 -.0517720
 0.1980773 -.0520695
 0.2071050 -.0523194
 0.2161327 -.0525245
 0.2251604 -.0526871
 0.2345929 -.0528163
 0.2454262 -.0529150
 0.2544540 -.0529585
 0.2634817 -.0529691
 0.2725095 -.0529483
 0.2814570 -.0529033
 0.2904848 -.0528308
 0.2995125 -.0527313
 0.3085402 -.0526057
 0.3175679 -.0524553
 0.3272928 -.0522674
 0.3381261 -.0520309
 0.3489593 -.0517604
 0.3579871 -.0515091
 0.3706258 -.0511178
 0.3805096 -.0507813
 0.3895374 -.0504505
 0.3985651 -.0500949
 0.4075928 -.0497137
 0.4166205 -.0493063
 0.4256482 -.0488720
 0.4350470 -.0483827
 0.4440747 -.0478836
 0.4531025 -.0473586
 0.4639358 -.0466948
 0.4729635 -.0461150
 0.4813941 -.0455524
 0.4922272 -.0448149
 0.5030605 -.0440447
 0.5120882 -.0433738
 0.5229215 -.0425306
 0.5337549 -.0416432
 0.5444903 -.0407445
 0.5553236 -.0395388
 0.5661569 -.0382207
 0.5730313 -.0370992
 0.5805171 -.0343499
 0.5877468 -.0298789
 0.5951184 -.0240990
 0.6019231 -.0164013
 0.6095484 -.0053035
 0.6172449 0.0088511
 0.6245008 0.0283428
 0.6309948 0.0446991
 0.6378497 0.0591980
 0.6451614 0.0712829
 0.6509866 0.0794261
 0.6564033 0.0832801
 0.6625199 0.0877556
 0.6677049 0.0903060
 0.6734724 0.0921493
 0.6789486 0.0929985
 0.6843653 0.0929801
 0.6894346 0.0929138
 0.6930456 0.0923360
 0.6984622 0.0918554
 0.7038789 0.0912854
 0.7111010 0.0903860
 0.7165176 0.0896071
 0.7198458 0.0891497
