SA7024
       1.00000      .00000
        .99820      .00029
        .99296      .00127
        .98456      .00298
        .97328      .00531
        .95928      .00803
        .94257      .01096
        .92315      .01411
        .90116      .01753
        .87679      .02117
        .85023      .02497
        .82165      .02889
        .79126      .03288
        .75924      .03686
        .72579      .04078
        .69115      .04460
        .65551      .04824
        .61909      .05166
        .58210      .05481
        .54479      .05763
        .50733      .06007
        .46996      .06212
        .43289      .06369
        .39632      .06477
        .36045      .06535
        .32549      .06539
        .29159      .06485
        .25893      .06376
        .22772      .06210
        .19806      .05986
        .17009      .05707
        .14398      .05377
        .11982      .04993
        .09767      .04563
        .07768      .04094
        .05989      .03587
        .04433      .03049
        .03104      .02498
        .02012      .01940
        .01158      .01386
        .00540      .00851
        .00158      .00354
0.0 0.0
        .00166     -.00362
        .00686     -.00589
        .01518     -.00796
        .02645     -.00964
        .04065     -.01082
        .05781     -.01156
        .07781     -.01189
        .10057     -.01180
        .12597     -.01135
        .15388     -.01057
        .18414     -.00950
        .21657     -.00818
        .25098     -.00667
        .28717     -.00501
        .32492     -.00326
        .36398     -.00147
        .40410      .00029
        .44502      .00196
        .48645      .00350
        .52813      .00484
        .56970      .00589
        .61079      .00666
        .65110      .00720
        .69038      .00752
        .72834      .00763
        .76472      .00754
        .79926      .00727
        .83172      .00682
        .86187      .00624
        .88949      .00555
        .91441      .00479
        .93644      .00397
        .95544      .00313
        .97125      .00228
        .98372      .00146
        .99273      .00074
        .99818      .00021
       1.00000     0.00000
