MH 46  11.39% 
1.00000 0.00000
0.99671 -0.00029
0.98666 -0.00098
0.96976 -0.00156
0.94635 -0.00164
0.91678 -0.00099
0.88145 0.00063
0.84082 0.00360
0.79575 0.00843
0.74757 0.01524
0.69745 0.02365
0.64641 0.03321
0.59546 0.04337
0.54556 0.05317
0.49689 0.06134
0.44895 0.06741
0.40164 0.07163
0.35531 0.07415
0.31030 0.07510
0.26705 0.07457
0.22593 0.07266
0.18737 0.06945
0.15170 0.06501
0.11926 0.05946
0.09033 0.05288
0.06513 0.04542
0.04386 0.03724
0.02663 0.02856
0.01356 0.01963
0.00464 0.01080
0.00000 0.00268
0.00066 -0.00402
0.00717 -0.00998
0.01899 -0.01594
0.03574 -0.02156
0.05719 -0.02669
0.08304 -0.03111
0.11311 -0.03459
0.14732 -0.03703
0.18544 -0.03849
0.22716 -0.03903
0.27211 -0.03878
0.31980 -0.03781
0.36974 -0.03624
0.42139 -0.03417
0.47419 -0.03173
0.52751 -0.02904
0.58070 -0.02620
0.63313 -0.02332
0.68416 -0.02045
0.73314 -0.01766
0.77948 -0.01497
0.82262 -0.01241
0.86205 -0.01004
0.89727 -0.00790
0.92782 -0.00599
0.95331 -0.00432
0.97341 -0.00284
0.98793 -0.00148
0.99689 -0.00041
1.00000 0.00000
