MH 33
1.00000 0.00000
0.99677 0.00029
0.98727 0.00125
0.97194 0.00302
0.95125 0.00558
0.92567 0.00881
0.89564 0.01246
0.86150 0.01634
0.82361 0.02028
0.78231 0.02416
0.73804 0.02795
0.69129 0.03160
0.64259 0.03503
0.59247 0.03815
0.54149 0.04089
0.49020 0.04320
0.43914 0.04500
0.38888 0.04623
0.33993 0.04684
0.29281 0.04678
0.24801 0.04601
0.20596 0.04449
0.16706 0.04221
0.13167 0.03917
0.10009 0.03539
0.07258 0.03092
0.04934 0.02584
0.03048 0.02025
0.01611 0.01435
0.00623 0.00838
0.00091 0.00281
0.00034 0.00165
0.00000 0.00047
0.00002 -0.00054
0.00052 -0.00148
0.00147 -0.00246
0.00654 -0.00574
0.01761 -0.01005
0.03359 -0.01405
0.05440 -0.01756
0.07993 -0.02048
0.10997 -0.02280
0.14429 -0.02449
0.18256 -0.02558
0.22440 -0.02612
0.26940 -0.02614
0.31708 -0.02569
0.36693 -0.02485
0.41841 -0.02367
0.47093 -0.02222
0.52390 -0.02056
0.57671 -0.01875
0.62877 -0.01684
0.67944 -0.01490
0.72813 -0.01294
0.77427 -0.01102
0.81728 -0.00912
0.85667 -0.00723
0.89207 -0.00530
0.92320 -0.00344
0.94970 -0.00186
0.97112 -0.00073
0.98694 -0.00014
0.99670 -0.00001
1.00000  0.00000
