RONCZ R1145MS FLAP ELEMENT (LONG EZ PIVOT X=0.6874131, Z=-.0138996)
 1.0000000 0.0030884
 0.9820005 0.0064409
 0.9641801 0.0103969
 0.9467182 0.0155599
 0.9384505 0.0185132
 0.9310658 0.0210582
 0.9202325 0.0251354
 0.9112048 0.0285681
 0.9003715 0.0327002
 0.8916869 0.0363548
 0.8826592 0.0396465
 0.8718259 0.0435220
 0.8627982 0.0466892
 0.8555759 0.0491825
 0.8465483 0.0522482
 0.8384593 0.0554045
 0.8312372 0.0577386
 0.8240150 0.0600053
 0.8167929 0.0622047
 0.8095707 0.0643367
 0.7987374 0.0674086
 0.7915152 0.0693726
 0.7841486 0.0718622
 0.7769264 0.0734652
 0.7697042 0.0749224
 0.7606765 0.0766275
 0.7526950 0.0778771
 0.7454729 0.0788317
 0.7381384 0.0796789
 0.7309163 0.0800791
 0.7242449 0.0803529
 0.7170227 0.0801480
 0.7122062 0.0797289
 0.7066561 0.0791509
 0.7012395 0.0782997
 0.6958229 0.0770848
 0.6899969 0.0754371
 0.6847368 0.0737479
 0.6793202 0.0712373
 0.6731106 0.0675908
 0.6669687 0.0630559
 0.6607222 0.0570656
 0.6560452 0.0516215
 0.6524340 0.0468730
 0.6500455 0.0416604
 0.6472882 0.0337995
 0.6453743 0.0269039
 0.6448516 0.0240099
 0.6444761 0.0210723
 0.6442502 0.0181061
 0.6441747 0.0151253
 0.6442502 0.0125728
 0.6444761 0.0100319
 0.6448516 0.0075097
 0.6453743 0.0050174
 0.6461778 0.0021257
 0.6494549 -.0055665
 0.6512605 -.0085764
 0.6530660 -.0111209
 0.6554132 -.0139321
 0.6590243 -.0174631
 0.6633576 -.0207743
 0.6669687 -.0229415
 0.6723853 -.0253794
 0.6770797 -.0268171
 0.6824964 -.0277837
 0.6879130 -.0279941
 0.7059685 -.0256078
 0.7131906 -.0250453
 0.7204128 -.0244785
 0.7312460 -.0236207
 0.7420793 -.0227534
 0.7529126 -.0218763
 0.7637459 -.0209899
 0.7745792 -.0200939
 0.7854125 -.0191885
 0.7962458 -.0182733
 0.8070790 -.0173488
 0.8197178 -.0162582
 0.8323566 -.0151546
 0.8449955 -.0140382
 0.8576343 -.0129087
 0.8702731 -.0117664
 0.8829119 -.0106109
 0.8955508 -.0094427
 0.9081896 -.0082614
 0.9208284 -.0070670
 0.9334672 -.0058599
 0.9461061 -.0046396
 0.9587448 -.0034066
 0.9713837 -.0021607
 0.9822170 -.0010823
 0.9876336 -.0005396
 0.9930502 0.0000000
 1.0000000 0.0000000
