  NACA 64A-010 10.0%
1.000000	0.000000
0.950000	0.005404
0.900000	0.010633
0.850000	0.015830
0.800000	0.021023
0.750000	0.026205
0.700000	0.031242
0.650000	0.035967
0.600000	0.040210
0.550000	0.043868
0.500000	0.046834
0.450000	0.048931
0.400000	0.049954
0.350000	0.049681
0.300000	0.048369
0.250000	0.046079
0.200000	0.042737
0.180000	0.041065
0.160000	0.039182
0.140000	0.037073
0.120000	0.034705
0.100000	0.032014
0.090000	0.030520
0.080000	0.028920
0.070000	0.027203
0.060000	0.025347
0.050000	0.023310
0.040000	0.021031
0.030000	0.018420
0.020000	0.015294
0.010000	0.011167
0.009500	0.010911
0.009000	0.010648
0.008500	0.010375
0.008000	0.010095
0.007500	0.009803
0.007000	0.009502
0.006500	0.009187
0.006000	0.008859
0.005500	0.008513
0.005000	0.008149
0.004500	0.007760
0.004000	0.007346
0.003500	0.006901
0.003000	0.006415
0.002500	0.005880
0.002250	0.005592
0.002000	0.005282
0.001750	0.004953
0.001500	0.004594
0.001250	0.004205
0.001000	0.003766
0.000750	0.003269
0.000500	0.002677
0.000250	0.001890
0.000000	0.000000
0.000250	-0.001890
0.000500	-0.002677
0.000750	-0.003269
0.001000	-0.003766
0.001250	-0.004205
0.001500	-0.004594
0.001750	-0.004953
0.002000	-0.005282
0.002250	-0.005592
0.002500	-0.005880
0.003000	-0.006415
0.003500	-0.006901
0.004000	-0.007346
0.004500	-0.007760
0.005000	-0.008149
0.005500	-0.008513
0.006000	-0.008859
0.006500	-0.009187
0.007000	-0.009502
0.007500	-0.009803
0.008000	-0.010095
0.008500	-0.010375
0.009000	-0.010648
0.009500	-0.010911
0.010000	-0.011167
0.020000	-0.015294
0.030000	-0.018420
0.040000	-0.021031
0.050000	-0.023310
0.060000	-0.025347
0.070000	-0.027203
0.080000	-0.028920
0.090000	-0.030520
0.100000	-0.032014
0.120000	-0.034705
0.140000	-0.037073
0.160000	-0.039182
0.180000	-0.041065
0.200000	-0.042737
0.250000	-0.046079
0.300000	-0.048369
0.350000	-0.049681
0.400000	-0.049954
0.450000	-0.048931
0.500000	-0.046834
0.550000	-0.043868
0.600000	-0.040210
0.650000	-0.035967
0.700000	-0.031242
0.750000	-0.026205
0.800000	-0.021023
0.850000	-0.015830
0.900000	-0.010633
0.950000	-0.005404
1.000000	0.000000
